laufnummer,id,body,ocr text,hashtags,url,1,2,3,4,5,6,7,8,9,10,11,12,99,caption,Kategorie,Politischer Inhalt/Info,Negative Campaigning,Selbstpräsentation unpolitisch,Selbstpräsentation politisch,Parteipräsentation unpolitisch,Parteipräsentation politisch,Interaktion,Neutrale Infos zur Stimmabgabe,Mitgliederinfo,Fundraising,Veranstaltungshinweis,Wahlaufruf direkt,Sonstiges,Detailed Explanation
836.0,Cx8I05PKhIG,Na wer ist das mit Hut? Kleiner Tipp: im #Bräurosl #Oktoberfest #München,@schor,"Bräurosl,Oktoberfest,München",https://www.instagram.com/p/Cx8I05PKhIG,0,0,1,0,0,0,0,0,0,0,0,0,0,Zwei Männer lächeln und posieren für ein Foto,,0,0,1,0,0,0,0,0,0,0,0,0,1,"[""Selbstpräsentation unpolitisch"", ""Sonstiges""]"
837.0,Cvj4HejIScL,Heute konnte ich nach langer Zeit wieder eine Hochzeit im Museumsdorf Bayerischer Wald abhalten!,,,https://www.instagram.com/p/Cvj4HejIScL,0,0,0,1,0,0,0,0,0,0,0,0,0,ein Tisch und Stühle in einem Raum mit Holzwänden,,0,0,1,0,0,0,0,0,0,0,0,0,1,"[""3. Selbstpräsentation unpolitisch"", ""13. Sonstiges""]"
838.0,CuprcwQq30q,"Nachhaltig bewirtschaftete Wälder sind stabiler als stillgelegte Wälder. Der bayerische Privatwald hat europaweit die höchsten Holzvorräte mit deutlich über 400 m3/ha. Holz ist ein erneuerbarer Rohstoff und Energieträger! Das sind die Fakten, wenn es auch Ideologen nicht passt. 50 J Forstwirtschaftliche Vereinigung Niederbayern.",50,,https://www.instagram.com/p/CuprcwQq30q,1,0,0,1,0,0,0,0,0,0,0,0,0,eine Gruppe von Menschen steht in einem Raum,,1,1,0,0,0,0,0,0,0,0,0,0,0,"[""Politischer Inhalt/Info"", ""Negative Campaigning""]"
840.0,Ct3OjNQI5lU,"#hubertaiwanger zu Gast in #memmingen 
Am 17.06. besuchte unser stellvertretender Ministerpräsident das Memminger Stadtfest. Zuvor trug er sich ins Goldene Buch der Stadt ein. Mit seinem Besuch demonstrierte er seine Unterstützung und Worte der Dankbarkeit aus der Bevölkerung wurden ihm entgegen gebracht.

#memmingen #mindelheim #allgäu #unterallgäu #oberallgäu #ostallgäu #westallgäu #kempten #kaufbeuren #lindau",0 0 C ors €V lemuingen Hadustne Stadtmarketing / ain?,"hubertaiwanger,memmingen,memmingen,mindelheim,allgäu,unterallgäu,oberallgäu,ostallgäu,westallgäu,kempten,kaufbeuren,lindau",https://www.instagram.com/p/Ct3OjNQI5lU,0,0,0,1,0,1,0,0,0,0,0,0,0,ein Mann und eine Frau stehen unter einem Regenschirm,,0,0,0,0,0,1,0,0,0,0,0,0,0,"[""6. Parteipräsentation politisch""]"
841.0,Cs5u9N7tUdT,"Herzliche Einladung! Heute sind Katharina Schulze und ich zusammen mit den GRÜNEN Landtags- und Bezirkstagskandidat*innen in Lohr! Wir freuen uns auf Euch!
#frauenpolitik #Frauen #Frauenpower #care #vereinbarkeitfamilieundberuf #letsworktogether #GRÜNEN #Grüne #teambayern #teamworkfürbayern",Frauen 2023 Im Gespräch mit Katharina Schulze Kitas in der Krise Pflegenotstand Frauen zwischen Beruf und Familie Anja Baier Bärbel Imhof MdL Kerstin Celin 31. Mai Uhr _ Alte ; Armin Beck Angelika Rütz-Holst 1 1 18.30 Turnhalle Lohr,"frauenpolitik,Frauen,Frauenpower,care,vereinbarkeitfamilieundberuf,letsworktogether,GRÜNEN,Grüne,teambayern,teamworkfürbayern",https://www.instagram.com/p/Cs5u9N7tUdT,0,0,0,0,0,0,1,0,0,0,0,0,0,ein Poster für ein Seminar mit einer lächelnden Frau,,0,0,0,0,0,1,0,0,0,0,1,0,0,"[""Parteipräsentation politisch"", ""Veranstaltungshinweis""]"
842.0,Ctoudwcq8Oe,"Internationaler Stockschützenfest des 1. FC Neunburg, Abteilung Stockschützen. Super Wettkämpfe. Gratulation an die Verantwortlichen.",4 'C Neunburg Wald vorm,,https://www.instagram.com/p/Ctoudwcq8Oe,0,0,0,1,0,0,0,0,0,0,0,0,0,ein Mann sitzt mit einer Tasse Kaffee an einem Tisch,,0,0,0,0,0,0,0,0,0,0,0,0,1,"[""Sonstiges/KA""]"
843.0,CvtlAAMI8iu,Die CSU Radl-Tour startet heute in Schwaben! Wir fahren von Nördlingen zur Burgschenke auf der Harburg. Freue mich drauf!,"RADLTOUR ZUM RADI-ESSEN mit DR. MARKUS SÖDER B AYERIS C HER MINISTERPRÄS/D ENT Vo RSITZEN D ER D ER CsU WOLFGANG FACKLER LA N D TA G $ A B G E0 R D N ETER Mittwoch, 9. August 2023 START] 15.00 Uhr Marktplatz, Nördlingen ZIEL]16.30 Uhr | Burgschenke auf der Harburg Anmeldung erforderlich! CSU csu deradltour1",,https://www.instagram.com/p/CvtlAAMI8iu,0,0,0,1,0,0,0,0,0,0,0,0,0,ein Plakat für die Veranstaltung mit einem Mann mit Helm,,0,0,0,0,0,1,0,0,0,0,1,0,0,"[""6. Parteipräsentation politisch"", ""11. Veranstaltungshinweis""]"
844.0,CxJPYqUN9zp,"Politische Bildung ist wichtig. Und zwar für alle in unserer Gesellschaft. Danke an die Offenen Hilfen der Lebenshilfe Regensburg und ihre Kooperationspartner aus Stadt und Landkreis für die heutige Veranstaltung und das gelungene Format zur politischen Bildung für Menschen mit geistiger Behinderung.

Wir Grüne sagen: Menschen mit Behinderungen müssen gleichberechtigt an unserer Gesellschaft teilhaben können. Dazu gehört auch die politische Beteiligung. Mir hat es große Freude gemacht, dass ich zusammen mit meinen Kandidaten-Kolleginnen für den Bezirkstag aus Stadt und Landkreis, Wiebke Richter und Kornelia Sturm, uns Grüne bei dieser Veranstaltung vertreten durfte.",BunDNIS 90 Icsu SF DIE GRUNEN,,https://www.instagram.com/p/CxJPYqUN9zp,1,0,0,1,0,1,0,0,0,0,0,0,0,eine Podiumsdiskussion auf dem CSU-Parteitag,,1,0,0,1,0,1,0,0,0,0,0,0,0,"[""Politischer Inhalt/Info"", ""Selbstpräsentation politisch"", ""Parteipräsentation politisch""]"
845.0,CtQpFX_MJ1t,"Herzlichen Dank an Judith Gerlach für Deinen Besuch in Ingolstadt. Mit der Digitalministerin haben wir uns über die Digitalisierung der Arbeitswelt und der Verwaltung unterhalten: Bayern steht gut da, hat aber noch viel zu tun. Auf geht's! 

#Bayern #Digital #Heimat #Hightech @judith_gerlach_mdl Judith Gerlach, MdL",,"Bayern,Digital,Heimat,Hightech",https://www.instagram.com/p/CtQpFX_MJ1t,1,0,0,1,0,1,0,0,0,0,0,0,0,eine gruppe von Menschen,,1,0,0,1,0,1,0,0,0,0,0,0,0,"[""Selbstpräsentation politisch"", ""Parteipräsentation politisch"", ""Politischer Inhalt/Info""]"
846.0,CxvF0nXo8gh,Sie haben die Wahl! 😉 #guteschule #schuleneudenken  #bildungfüralle @bllv.studierende.augsburg @jungerbllv @jungerbllv_schwaben  @bayernspd,"Individuelle schule 9 L 1 V ""Zeugnisse durch D a 9 a € 1 2 [ n noch mehr h41141444/4444 Bausteinel"" Mesogos ee nshnhastntoenat die Wahl! PLAch haben Sie schneller re hohero Eingangsbesoldung statt Studun Trainee-Progranun Ge n Vowvcilof 242i14 caurgio aua bayerische 0 5 3 1 s geplant? a als Konunt LoJukraltemangol: '","guteschule,schuleneudenken,bildungfüralle",https://www.instagram.com/p/CxvF0nXo8gh,0,0,0,0,0,0,0,0,0,0,0,0,1,"eine Frau, die auf einer Couch sitzt und ein Buch hält",,1,0,0,0,0,0,1,0,0,0,0,1,0,"[""Politischer Inhalt/Info"", ""Interaktion"", ""Wahlaufruf direkt""]"
848.0,Cw5BGc7I5ck,"Gerade hat der #Zwischenausschuss des Bayerischen Landtags getagt. Ich habe dort mit Martin Hagen und Matthias Fischbach die #FDP-Fraktion vertreten. Warum diese Sitzung? Angesichts der Ereignisse rund um das menschenverachtende #Flugblatt ist es schon lange nicht mehr ein persönliches Problem von Hubert #Aiwanger, auch kein rein Regierungs-internes Problem. Der Schaden, der daraus entstehen kann oder schon entstanden ist, trifft unser ganzes #Bayern. Und deshalb ist auch der Landtag das richtige Gremium, um das zu diskutieren und ggf. Konsequenzen daraus zu ziehen. Und die Geheimniskrämerei mit den 25 Fragen und den Antworten darauf ist auch nicht tragbar, der #Landtag ist die richtige Institution für solche Angelegenheiten!",CSU,"Zwischenausschuss,FDP-Fraktion,Flugblatt,Aiwanger,Bayern,Landtag",https://www.instagram.com/p/Cw5BGc7I5ck,1,1,0,0,0,0,0,0,0,0,0,0,0,ein Mann mit Bart,,1,1,0,1,0,1,0,0,0,0,0,0,0,"[""Politischer Inhalt/Info"", ""Negative Campaigning"", ""Selbstpräsentation politisch"", ""Parteipräsentation politisch""]"
849.0,Cq4n-whqW9q,"Heute 15 Uhr. Freu mich auf das Treffen mit den niedersächsischen #Landwirten! Gemeinsam für gesunden #Menschenverstand in der Politik, fürs #Eigentum und die Zukunft unserer #Heimat! #FREIEWÄHLER #Aiwanger",,"Landwirten,Menschenverstand,Eigentum,Heimat,FREIEWÄHLER,Aiwanger",https://www.instagram.com/p/Cq4n-whqW9q,1,0,0,1,0,0,0,0,0,0,0,0,0,ein Mann in einem Park mit Bäumen und Gras,,1,0,0,0,1,0,0,0,0,0,0,0,0,"[""Parteipräsentation unpolitisch"", ""Politischer Inhalt/Info""]"
850.0,CsOl24KqJUl,"Ein paar Bilder vom Landesparteitag der BayernSPD in Augsburg. 
Es war beeindruckend, dabei zu sein.
Tolle Organisation, tolle Ergebnisse! 
Soziale Politik für DICH❤️",44 ZUKUNFT SOZIALE  BAYERN. HERZLICH FÜR FÜR POLITIK WILLKOMMEN DICH. ZUM LANDESPARTEITAG Bayern SPD vA U,,https://www.instagram.com/p/CsOl24KqJUl,0,0,0,1,0,1,0,0,0,0,0,0,0,ein Mann im Anzug macht ein Selfie Selfie selbst selbst selbst selbst selbst selbst selbst selbst,,0,0,0,1,0,1,0,0,0,0,0,0,0,"[""4. Selbstpräsentation politisch"", ""6. Parteipräsentation politisch""]"
852.0,Cu2q97BtmgO,"Sommerempfang des Bayerischen Landtags: 
Ein einmaliger Abend im Neuen Schloss Schleißheim. Tolle Gespräche mit musikalischer Untermalung unter freiem Himmel. 
#landtag #sommerempfanglandtag #fw #freiewaehler #andrekraus #schleissheim",,"landtag,sommerempfanglandtag,fw,freiewaehler,andrekraus,schleissheim",https://www.instagram.com/p/Cu2q97BtmgO,0,0,0,1,0,1,0,0,0,0,0,0,0,eine Gruppe von Menschen steht vor einem Gebäude,,0,0,0,1,1,0,0,0,0,0,0,0,0,"[""Selbstpräsentation politisch"", ""Parteipräsentation unpolitisch""]"
853.0,CuZpWifgUE0,"Wir als BayernSPD wollen ein starkes Bayern, das sich wirklich alle leisten können. 💶 Das schaffen wir nur mit einem Politikwechsel hin zu sozialer Politik und sozialer Verantwortung. ✅🤝

Mit Blick auf die Landtagswahl im Oktober sind für unsere ehemalige Familienministerin Renate Schmidt zwei Dinge klar: 
Unser Spitzenkandidat @fvbrunn macht eine kompetente und seriöse Politik und kümmert sich um die Menschen im Freistaat. 💪
Unser #Regierungsprogramm ist zukunftsfähig, denn auch die Interessen von Kindern und Familien werden mitgedacht. 🧒

#MachenStattSödern #SozialePolitikFürDich","FLORIAN VON BRUNN MACHT EINE KOMPETENTE, SERIÖSE POLITIK UND KÜMMERT SICH! RENATE SCHMIDT Ministerin& Vizepräsidentin Deutscher Bundestag a.D.","Regierungsprogramm,MachenStattSödern,SozialePolitikFürDich",https://www.instagram.com/p/CuZpWifgUE0,1,1,0,0,0,0,0,0,0,0,0,0,0,eine Frau mit weißem Haar und rotem Hintergrund,,1,0,0,1,0,1,0,0,0,0,0,0,0,"[""Politischer Inhalt/Info"", ""Selbstpräsentation politisch"", ""Parteipräsentation politisch""]"
854.0,Cx5UrvdN52q,"In den letzten Wochen habe ich euch auf einen Rückblick durch die letzten Jahre mitgenommen und die Themen vorgestellt, für die ich mich besonders stark mache! 💪

👷‍♀️👨‍💻 Gute Arbeit in Bayern steht dabei ganz vorne! Faire Löhne und Arbeitsbedingungen, dafür setze ich mich ein. Das gelingt am besten durch starke Gewerkschaften und flächendeckende Tarifverträge. Ich fordere deshalb, dass der Freistaat öffentliche Aufträge nur noch an tarifgebundene Unternehmen gibt!

Demografischer Wandel, Digitalisierung und Dekarbonisierung: Die drei großen Ds verändern unsere Arbeitswelt. Und wenn dabei die Bedürfnisse der Beschäftigten im Zentrum stehen, wird es ein guter Wandel! Weiterbildung ist dafür ein wichtiger Baustein.

Für einen Wandel mit den Beschäftigten. 

Da bleibe ich dran!

Aktiv. Anerkannt. Ansprechbar.

#spd #fairelöhne #gewerkschaft #ltwby23","Bayern 8 Oktober Platz 8 SPD Für Dich! Ich bleibe dran: Für einen Wandel mit den Beschäftigten, nicht über sie hinweg Bezahlter Urlaub für Weiterbildungen Öffentliche Aufträge nur an Unternehmen mit Tarifvertrag","spd,fairelöhne,gewerkschaft,ltwby23",https://www.instagram.com/p/Cx5UrvdN52q,1,0,0,0,0,0,0,0,0,0,0,0,0,eine Frau in Schwarzweiß auf rotem Hintergrund und einem roten Hintergrund mit den Worten „,,1,0,0,1,0,0,0,0,0,0,0,0,0,"[""Politischer Inhalt/Info"", ""Selbstpräsentation politisch""]"
855.0,Cxf7jWhNl7H,"Gestern sollte ich eigentlich auf einem Infoabend in Rosenheim sprechen. 90 Minuten Anfahrt mit den Öffentlichen, nur um festzustellen, dass der Wirt von der Antifa bedroht wurde und aus Angst vor Schmierereien und eingeschmissenen Fenstern, sein Wirtshaus nicht öffnen will. Traurig, dass auch in Rosenheim mittlerweile solche Zustände Einzug halten.

Immerhin, nach einigem Hin und Her mit dem verunsicherten Wirt, durften wir uns noch einen gemütlichen Abend bei ihm im Biergarten machen. Vielleicht keine Ende gut alles gut, aber doch ein unterhaltsamer Abend mit Freunden aus Rosenheim und München!

Markus Walbrunn
Kandidat zur Bayerischen Landtagswahl
Oberbayern - Platz 3

Lernt mich noch besser kennen und folgt mir auf meinen Kanälen in den Sozialen Medien:
Instagram - www.instagram.com/markus_walbrunn
Facebook - www.facebook.com/walbrunn.afd
Tiktok - www.tiktok.com/@markus_walbrunn
Twitter - www.twitter.com/Markus_Walbrunn
Youtube - www.youtube.com/@MarkusWalbrunnAfD

#afd #bayern #landtagswahl",Glötringer Fbovingr ),"afd,bayern,landtagswahl",https://www.instagram.com/p/Cxf7jWhNl7H,0,0,0,1,0,1,0,0,0,0,0,0,0,zwei Männer halten Biergläser hoch,,0,0,1,1,1,1,0,0,0,0,0,0,0,"[""Selbstpräsentation unpolitisch"", ""Selbstpräsentation politisch"", ""Parteipräsentation unpolitisch"", ""Parteipräsentation politisch""]"
856.0,CxdVGleIX63,"In Bayern lebt es sich einfach besser: Höchste Sicherheit, stärkstes Wirtschaftswachstum und niedrigste Arbeitslosenquote. Deswegen: Am 8. Oktober alle Stimmen CSU!

#bayern #leben #gillamoos #wirtschaft #sicherheit",4,"bayern,leben,gillamoos,wirtschaft,sicherheit",https://www.instagram.com/p/CxdVGleIX63,1,0,0,0,0,0,0,0,0,0,0,1,0,ein Mann steht mit einem Mikrofon an einem Podium,,1,0,0,0,0,0,0,0,0,0,0,1,0,"[""Politischer Inhalt/Info"", ""Wahlaufruf direkt""]"
857.0,Cq25_CCK0IV,"Sind seit gestern wieder zurück von unserer Italien Tour. Gründonnerstag waren wir in Pisa, Lucca und Carrara. Karfreitag dann aus Monterosso Cinque Terre nach Rapallo und Portofino und Genua. Am Ostersamstag dann noch  Mailand komplett erkundet.  Fast 2000 km durch 9 Regionen. Geil wars.",,,https://www.instagram.com/p/Cq25_CCK0IV,0,0,1,0,0,0,0,0,0,0,0,0,0,"eine Gruppe von Menschen, die auf einer Bank vor einem Turm sitzen",,0,0,1,0,0,0,0,0,0,0,0,0,0,"[""3. Selbstpräsentation unpolitisch""]"
858.0,CteNc9XolKM,#München im #Frühsommer...: der heutige #Blick aus den #Fenstern #des #Bayerischen #Landtags.,,"München,Frühsommer,Blick,Fenstern,des,Bayerischen,Landtags",https://www.instagram.com/p/CteNc9XolKM,0,0,1,0,0,0,0,0,0,0,0,0,0,Blick auf die Stadt von einer Brücke aus,,0,0,1,0,0,0,0,0,0,0,0,0,1,"[""Selbstpräsentation unpolitisch"", ""Sonstiges""]"
859.0,CtjWYVSKOzq,Bosch Bamberg gehört zu Bayerns familienfreundlichsten Unternehmen 👍 Herzlichen Glückwunsch zur erfolgreichen Wettbewerbsteilnahme und Danke fürs Engagement. Sehr gerne setze ich mich weiter für den Bosch Standort Bamberg ein und bleibe in Sachen Förderung weiter dran.,BOSCH Bosch FCO5-06,,https://www.instagram.com/p/CtjWYVSKOzq,1,0,0,1,0,0,0,0,0,0,0,0,0,eine Gruppe von Menschen steht in einem Raum,,1,0,0,1,0,1,0,0,0,0,0,0,0,"[""Politischer Inhalt/Info"", ""Selbstpräsentation politisch"", ""Parteipräsentation politisch""]"
860.0,CxCuqKzNKI1,"Gestern war ich auf Einladung von @fabian_greim und @ralfgreim in Olching unterwegs🚴‍♂️🚴🏻‍♀️ Zunächst hat uns bei einer gemeinsamen Radltour mit Bürgerinnen und Bürgern unser Bürgermeister @andreas_magg über die aktuellen Entwicklungen in Olching informiert. #RotWirkt, meine Highlights:
✅Seit Jahren genügend KiTa-Plätze in Olching
✅Viel öffentlicher und sozialer Wohnungsbau in Olching (mehr als der ganze Freistaat geschaffen hat)
✅IT-Hausmeister an Schulen

➡️Olching fängt Vieles von dem auf, bei dem der Freistaat Bayern sich aus der Verantwortung zieht.

Anschließend ging es weiter zum Sommerfest der SPD Olching in der @obm2016🍻 Unser Bundestagsabgeordneter @michaelschrodi, @martin_eberl_spd und ich durften alle noch einmal für den Wahlkampfendspurt motivieren.

Vorher habe ich bei @boeckhubert und @dennisbehrendtspd im Nachbarstimmkreis #Dachau vorbeigeschaut. Beim Marktsonntag in Markt Indersdorf haben wir Infomaterial verteilt und im Wahlkampfbüro fand eine Kunstausstellung von @christaspencer53 statt🤩

➡️ Erststimme in Fürstenfeldbruck-Ost
➡️ Zweitstimme Platz 517 (Liste 5, Platz 17) in ganz Oberbayern
➡️ #1MillionSchritteFürBayern  #SPD #Bayern #Germering #Gröbenzell #Puchheim #Olching #Maisach #Eichenau #Emmering #Fürstenfeldbruck 
#Landsberg #Kaufering #Dießen #Dachau #Karlsfeld #Geltendorf #Landtagswahl #ltwby23",1,"RotWirkt,Dachau,1MillionSchritteFürBayern,SPD,Bayern,Germering,Gröbenzell,Puchheim,Olching,Maisach,Eichenau,Emmering,Fürstenfeldbruck,Landsberg,Kaufering,Dießen,Dachau,Karlsfeld,Geltendorf,Landtagswahl,ltwby23",https://www.instagram.com/p/CxCuqKzNKI1,1,0,0,1,0,1,0,0,0,0,0,0,0,Ein Mann und ein kleines Mädchen stehen neben einem Baum,,1,0,0,1,0,1,0,0,0,0,1,0,0,"[""Selbstpräsentation politisch"", ""Parteipräsentation politisch"", ""Politischer Inhalt/Info"", ""Veranstaltungshinweis""]"
862.0,Ct6piVcIE2L,"Über die russische Linke gegen den Krieg hat am Donnerstag der Journalist Ewgeniy Kasakow aus seinem Buch ""Spezialoperation und Frieden"" berichtet. Ich durfte die Veranstaltung moderieren.

Überall stellen sich Linke unterschiedlicher Ausrichtungen gegen den Krieg - teils auf sehr unterschiedliche Art und Weise aus sehr unterschiedlichen Gründen. Ewgeniy stellt die verschiedenen Gruppen dar und ordnet sie ein. Detailliert und präzise.

Natürlich kam auch seine eigene politische Haltung besonders in der Diskussion raus. Eine sympathische Fundamentalopposition gegen Imperialismus und Nationalismus. In der Diskussion kamen viele Detailfragen zu unterschiedlichen Aspekten zu Tage. Manches ließ sich nicht klären (""Wie ernst sind die Atomdrohungen?"") und auch ein noch so guter Experte hat keine Glaskugel. Der abgedrehte Putsch-Aufstand-Meuterei-Rebellion vom neusten Belarus-Einwohner Prigoschin hat da deswegen noch keine Rolle gespielt.

.
.
.

#fau #mittelfranken #nurnberg #nürnberg #nürnbergcity #fürth #erlangenhöchstadt #erlangenhöchstadt #erlangenarcaden #erlangen_bilder #erlangenshots #erlangencity #erlangenfood #erlangen #erlangen_de",Die russische Linke gegen den und was wir davon können Autorenlesung und Diskussion mit Ewgeniy Kasakow Krieg lernen,"fau,mittelfranken,nurnberg,nürnberg,nürnbergcity,fürth,erlangenhöchstadt,erlangenhöchstadt,erlangenarcaden,erlangen,erlangenshots,erlangencity,erlangenfood,erlangen,erlangen",https://www.instagram.com/p/Ct6piVcIE2L,0,0,0,1,0,1,0,0,0,0,0,0,0,eine Gruppe von Menschen sitzt an einem Tisch,,0,0,0,1,0,0,0,0,0,0,0,0,0,"[""Selbstpräsentation politisch""]"
863.0,Cxh0PMSNzOM,"Auch heute sind wir wieder in #straubing beim Wahlstand. Ihr könnt uns immer samstags von 9.45 Uhr bis 13 Uhr in Straubing treffen ! 

Unsere Direktkandidatin für den Landtag @ferideniedermeier und unser Direktkandidat für den Bezirkstag @kayhoppesr sind auch vor Ort, sowie unsere Listenkandidat*innen @miriam.baumgartner und @ps.silke. 

Kommt vorbei 😄. 

#teambayern #stadtstraubing #landkreisstraubingbogen #gruenestraubing #gruenestraubingbogen #niederbayern #grueneniederbayern #gruenebayern #gruene #mitdir #weilwirhierleben #landtagswahl #ltw2023 #wahlkampf #wahlkampfstand #zukunft #zukunftgestalten",STEINERITHC suhdns % c_ENl FuR 1 Soziar Enganiert:. ur {Gronen / EINEN STARKEN BEZIRK ippe Verandcrung: spukhare BAYERN Grone,"straubing,teambayern,stadtstraubing,landkreisstraubingbogen,gruenestraubing,gruenestraubingbogen,niederbayern,grueneniederbayern,gruenebayern,gruene,mitdir,weilwirhierleben,landtagswahl,ltw2023,wahlkampf,wahlkampfstand,zukunft,zukunftgestalten",https://www.instagram.com/p/Cxh0PMSNzOM,0,0,0,0,0,0,0,0,0,0,1,0,0,Menschen stehen unter einem grünen Zelt auf einem Bürgersteig,,0,0,1,0,0,1,1,0,0,0,1,0,0,"[""Parteipräsentation politisch"", ""Veranstaltungshinweis"", ""Selbstpräsentation unpolitisch"", ""Interaktion""]"
864.0,CxanQ5aIugV,"Als Vater von fünf Kindern weiß ich, wie wichtig Familie ist. Daher liegt es mir auch am Herzen, Kinder vor politischer Indoktrination und Frühsexualisierung zu schützen und die Familie zu stärken. Kinder sind unsere Zukunft und normal ist ein Land, dass seine Familien wertschätzt. Vergessen wir das nicht!

Damit es auch so bleibt: Unterstützen Sie mich mit Ihrer Stimme!

Euer Gerd Mannes, AfD Bayern
Landtagsabgeordneter
Listenplatz 3 zur Landtagswahl. 💙

#familien #kinder #günzburg #augsburg #neuulm #kempten #wemding #nördlingen #wertingen #meitingen #gersthofen #friedberg #bobingen #königsbrunn #leipheim #krumbach #illertissen #babenhausen #memmingen #kaufbeuren #füssen #nesselwang #immenstadt #oberstaufen #lindau #altusried #ottobeuren #thannhausen #gundelfingen #gundremmingen","Familien stärken und Kinder fördern Das liegt mir am Herzen: Kinder vor politischer Indoktrination und Frühsexualisierung schützen und die Familie stärken. MdL Gerd Mannes AfD Landtagswahl Mit Sicherheit Listenplatz 3 für Bayern Bayerischer Landt,g","familien,kinder,günzburg,augsburg,neuulm,kempten,wemding,nördlingen,wertingen,meitingen,gersthofen,friedberg,bobingen,königsbrunn,leipheim,krumbach,illertissen,babenhausen,memmingen,kaufbeuren,füssen,nesselwang,immenstadt,oberstaufen,lindau,altusried,ottobeuren,thannhausen,gundelfingen,gundremmingen",https://www.instagram.com/p/CxanQ5aIugV,1,0,0,0,0,0,0,0,0,0,0,0,0,ein Mann im Anzug unterschreibt ein Dokument,,1,0,0,0,0,0,0,0,0,0,0,1,0,"[""Politischer Inhalt/Info"", ""Wahlaufruf direkt""]"
